season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,estimated_fan_vote_share,rule_type,in_pred_bottom2,fan_rank_from_P,final_score_or_metric,final_rank,pred_eliminated_flag
14,3,Gladys Knight,0.086,7,0,0.0905287603545887,S3-27_percent,0,,0.1765287603545887,8,0
14,3,Jack Wagner,0.086,7,1,0.0837556342830097,S3-27_percent,0,,0.1697556342830097,11,1
14,3,Melissa Gilbert,0.086,7,0,0.09152440114499,S3-27_percent,0,,0.17752440114499,7,0
14,3,Sherri Sheperd,0.086,7,0,0.0873033694935418,S3-27_percent,0,,0.1733033694935418,10,0
14,4,Donald Driver,0.116,1,0,0.1057100046635381,S3-27_percent,0,,0.2217100046635381,1,0
14,4,Maria Menounos,0.112,2,0,0.101475297932332,S3-27_percent,0,,0.213475297932332,2,0
14,4,Roshon Fegan,0.112,2,0,0.0989728848452739,S3-27_percent,0,,0.2109728848452739,3,0
14,4,Katherine Jenkins,0.103,4,0,0.1057098388258447,S3-27_percent,0,,0.2087098388258447,4,0
14,4,Gavin DeGraw,0.099,5,0,0.0953050433592645,S3-27_percent,0,,0.19430504335926452,6,0
14,4,Jaleel White,0.094,6,0,0.0983748654038714,S3-27_percent,0,,0.1923748654038714,8,0
14,4,Melissa Gilbert,0.094,6,0,0.0998139091321392,S3-27_percent,0,,0.1938139091321392,7,0
14,4,William Levy,0.094,6,0,0.1057100420497161,S3-27_percent,0,,0.1997100420497161,5,0
14,4,Sherri Sheperd,0.09,9,1,0.091146556181692,S3-27_percent,0,,0.181146556181692,10,1
14,4,Gladys Knight,0.086,10,0,0.0977815576063276,S3-27_percent,0,,0.18378155760632758,9,0
14,5,Katherine Jenkins,0.129,1,0,0.1205561307927194,S3-27_percent,0,,0.2495561307927194,2,0
14,5,William Levy,0.129,1,0,0.1205562694604906,S3-27_percent,0,,0.2495562694604906,1,0
14,5,Donald Driver,0.121,3,0,0.1205562640837639,S3-27_percent,0,,0.2415562640837639,3,0
14,5,Maria Menounos,0.121,3,0,0.1121342212244597,S3-27_percent,0,,0.2331342212244597,4,0
14,5,Roshon Fegan,0.116,5,0,0.1071095251731312,S3-27_percent,0,,0.2231095251731312,5,0
14,5,Jaleel White,0.107,6,0,0.105903723110338,S3-27_percent,0,,0.212903723110338,6,0
14,5,Gladys Knight,0.098,7,0,0.1047045759668331,S3-27_percent,0,,0.2027045759668331,8,0
14,5,Melissa Gilbert,0.094,8,0,0.1088021017577022,S3-27_percent,0,,0.2028021017577022,7,0
14,5,Gavin DeGraw,0.085,9,1,0.0996771884305616,S3-27_percent,0,,0.1846771884305616,9,1
14,6,Katherine Jenkins,0.151,1,0,0.1405391910716207,S3-27_percent,0,,0.2915391910716207,1,0
14,6,Jaleel White,0.143,2,0,0.1120901627918401,S3-27_percent,0,,0.2550901627918401,4,0
14,6,William Levy,0.14,3,0,0.1405392360467315,S3-27_percent,0,,0.2805392360467315,2,0
14,6,Donald Driver,0.132,4,0,0.1405392314167592,S3-27_percent,0,,0.2725392314167592,3,0
14,6,Melissa Gilbert,0.116,5,0,0.117797741914058,S3-27_percent,0,,0.233797741914058,6,0
14,6,Maria Menounos,0.116,6,0,0.1243089371591009,S3-27_percent,0,,0.2403089371591009,5,0
14,6,Roshon Fegan,0.109,7,0,0.114469749540561,S3-27_percent,0,,0.22346974954056098,7,0
14,6,Gladys Knight,0.093,8,1,0.1097157500593284,S3-27_percent,0,,0.2027157500593284,8,1
14,7,Maria Menounos,0.155,1,0,0.1377162660683385,S3-27_percent,0,,0.2927162660683385,4,0
14,7,Katherine Jenkins,0.147,2,0,0.167890745056386,S3-27_percent,0,,0.314890745056386,1,0
14,7,Donald Driver,0.144,3,0,0.1678906398888848,S3-27_percent,0,,0.31189063988888477,3,0
14,7,William Levy,0.144,3,0,0.1678906802371725,S3-27_percent,0,,0.3118906802371725,2,0
14,7,Roshon Fegan,0.142,5,0,0.1189397125581256,S3-27_percent,0,,0.2609397125581256,5,0
14,7,Jaleel White,0.139,6,1,0.1143359780955462,S3-27_percent,0,,0.2533359780955462,6,1
14,7,Melissa Gilbert,0.128,7,0,0.1253359780955462,S3-27_percent,0,,0.2533359780955462,6,0
14,8,William Levy,0.174,1,0,0.2046114750800316,S3-27_percent,0,,0.37861147508003157,1,0
14,8,Roshon Fegan,0.171,2,1,0.1155441972681352,S3-27_percent,0,,0.2865441972681352,5,0
14,8,Donald Driver,0.168,3,0,0.2046113700332937,S3-27_percent,0,,0.3726113700332937,3,0
14,8,Katherine Jenkins,0.168,3,0,0.2046116113514058,S3-27_percent,0,,0.3726116113514058,2,0
14,8,Maria Menounos,0.162,5,0,0.1505870399137403,S3-27_percent,0,,0.3125870399137403,4,0
14,8,Melissa Gilbert,0.156,6,1,0.1200343063533932,S3-27_percent,0,,0.2760343063533932,6,1
14,9,Maria Menounos,0.257,1,1,0.1800976178216561,S3-27_percent,0,,0.4370976178216561,4,1
14,9,William Levy,0.252,2,0,0.2733007616249315,S3-27_percent,0,,0.5253007616249314,1,0
14,9,Donald Driver,0.248,3,0,0.2733006363326301,S3-27_percent,0,,0.52130063633263,2,0
14,9,Katherine Jenkins,0.243,4,0,0.2733009842207824,S3-27_percent,0,,0.5163009842207824,3,0
14,10,Katherine Jenkins,0.336,1,0,0.3333335783466478,S3-27_percent,0,,0.6693335783466479,1,0
14,10,Donald Driver,0.332,2,0,0.3333331342101883,S3-27_percent,0,,0.6653331342101882,3,1
14,10,William Levy,0.332,2,0,0.3333332874431639,S3-27_percent,0,,0.6653332874431639,2,0
15,1,Emmitt Smith,0.089,1,0,0.0789284753268037,S3-27_percent,0,,0.1679284753268037,1,0
15,1,Gilles Marini,0.087,2,0,0.0787230588378103,S3-27_percent,0,,0.1657230588378103,2,0
15,1,Sabrina Bryan,0.081,3,0,0.078280725173359,S3-27_percent,0,,0.159280725173359,4,0
15,1,Apolo Anton Ohno,0.08,4,0,0.0788408122310942,S3-27_percent,0,,0.1588408122310942,5,0
15,1,Shawn Johnson,0.08,4,0,0.0796905292198818,S3-27_percent,0,,0.1596905292198818,3,0
15,1,Drew Lachey,0.078,6,0,0.0740510319577917,S3-27_percent,0,,0.15205103195779168,9,0
15,1,Helio Castroneves,0.078,6,0,0.0740511330494668,S3-27_percent,0,,0.1520511330494668,8,0
15,1,Kelly Monaco,0.078,6,0,0.0796907486416448,S3-27_percent,0,,0.15769074864164478,6,0
15,1,Melissa Rycroft,0.076,9,0,0.0796908848058733,S3-27_percent,0,,0.1556908848058733,7,0
15,1,Joey Fatone,0.074,10,0,0.0700221113444396,S3-27_percent,0,,0.1440221113444396,12,0
15,1,Bristol Palin,0.071,11,0,0.0802224634336755,S3-27_percent,0,,0.1512224634336755,10,0
15,1,Kirstie Alley,0.069,12,0,0.0787230951503678,S3-27_percent,0,,0.1477230951503678,11,0
15,1,Pamela Anderson,0.061,13,1,0.069084930827791,S3-27_percent,0,,0.130084930827791,13,1
15,2,Sabrina Bryan,0.094,1,0,0.0845290268396173,S3-27_percent,0,,0.1785290268396173,1,0
15,2,Gilles Marini,0.092,2,0,0.0852530244940915,S3-27_percent,0,,0.1772530244940915,3,0
15,2,Shawn Johnson,0.091,3,0,0.0868314210899188,S3-27_percent,0,,0.17783142108991878,2,0
15,2,Apolo Anton Ohno,0.089,4,0,0.0854455968459362,S3-27_percent,0,,0.1744455968459362,4,0
15,2,Melissa Rycroft,0.085,5,0,0.0868317170332337,S3-27_percent,0,,0.1718317170332337,5,0
15,2,Helio Castroneves,0.083,6,0,0.0775220708304866,S3-27_percent,0,,0.16052207083048659,9,0
15,2,Drew Lachey,0.082,7,0,0.0775219743999875,S3-27_percent,0,,0.1595219743999875,10,0
15,2,Emmitt Smith,0.082,7,0,0.085588834715066,S3-27_percent,0,,0.167588834715066,6,0
15,2,Joey Fatone,0.082,7,1,0.0706958409850293,S3-27_percent,0,,0.1526958409850293,11,1
15,2,Kelly Monaco,0.08,10,0,0.0868315726443754,S3-27_percent,0,,0.1668315726443754,7,0
15,2,Kirstie Alley,0.076,11,0,0.0852530791372279,S3-27_percent,0,,0.16125307913722792,8,0
15,2,Bristol Palin,0.065,12,0,0.0876958409850293,S3-27_percent,0,,0.1526958409850293,11,0
15,3,Kelly Monaco,0.097,1,0,0.096258960899142,S3-27_percent,0,,0.19325896089914202,2,0
15,3,Melissa Rycroft,0.097,1,0,0.0962591492862581,S3-27_percent,0,,0.1932591492862581,1,0
15,3,Shawn Johnson,0.095,3,0,0.0962589601062408,S3-27_percent,0,,0.1912589601062408,3,0
15,3,Apolo Anton Ohno,0.092,4,0,0.0935325167901326,S3-27_percent,0,,0.1855325167901326,4,0
15,3,Gilles Marini,0.092,4,0,0.0931522807109976,S3-27_percent,0,,0.1851522807109976,5,0
15,3,Helio Castroneves,0.092,4,1,0.0776091995064924,S3-27_percent,0,,0.1696091995064924,10,0
15,3,Sabrina Bryan,0.092,4,0,0.091720243369281,S3-27_percent,0,,0.183720243369281,7,0
15,3,Emmitt Smith,0.09,8,0,0.0938150539598662,S3-27_percent,0,,0.1838150539598662,6,0
15,3,Drew Lachey,0.086,9,1,0.0776090964287898,S3-27_percent,0,,0.1636090964287898,11,1
15,3,Kirstie Alley,0.086,9,0,0.0931523395920274,S3-27_percent,0,,0.1791523395920274,8,0
15,3,Bristol Palin,0.081,11,0,0.0906321993507717,S3-27_percent,0,,0.1716321993507717,9,0
15,4,Gilles Marini,0.123,1,0,0.1100919132090097,S3-27_percent,0,,0.23309191320900968,3,0
15,4,Shawn Johnson,0.123,1,0,0.1163672490785252,S3-27_percent,0,,0.2393672490785252,1,0
15,4,Kelly Monaco,0.117,3,0,0.1163670843164767,S3-27_percent,0,,0.2333670843164767,2,0
15,4,Melissa Rycroft,0.115,4,0,0.116367281781616,S3-27_percent,0,,0.231367281781616,4,0
15,4,Emmitt Smith,0.112,5,0,0.1114361158449043,S3-27_percent,0,,0.2234361158449043,5,0
15,4,Sabrina Bryan,0.11,6,0,0.1071772996718374,S3-27_percent,0,,0.2171772996718374,7,0
15,4,Apolo Anton Ohno,0.107,7,0,0.1108634909318057,S3-27_percent,0,,0.21786349093180568,6,0
15,4,Bristol Palin,0.1,8,1,0.1012375993386991,S3-27_percent,0,,0.2012375993386991,9,1
15,4,Kirstie Alley,0.093,9,0,0.1100919658271256,S3-27_percent,0,,0.2030919658271256,8,0
15,5,Sabrina Bryan,0.132,1,0,0.1148797523718012,S3-27_percent,0,,0.2468797523718012,7,0
15,5,Apolo Anton Ohno,0.127,2,0,0.1221305593879285,S3-27_percent,0,,0.2491305593879285,4,0
15,5,Gilles Marini,0.127,2,0,0.1206184202576266,S3-27_percent,0,,0.2476184202576266,6,0
15,5,Melissa Rycroft,0.127,2,0,0.1328340257082131,S3-27_percent,0,,0.2598340257082131,2,0
15,5,Shawn Johnson,0.127,2,0,0.1328341071497695,S3-27_percent,0,,0.2598341071497695,1,0
15,5,Emmitt Smith,0.126,6,0,0.1232508112645434,S3-27_percent,0,,0.2492508112645434,3,0
15,5,Kirstie Alley,0.118,7,0,0.1206184601541781,S3-27_percent,0,,0.2386184601541781,8,1
15,5,Kelly Monaco,0.116,8,0,0.1328338637059394,S3-27_percent,0,,0.2488338637059394,5,0
15,6,Apolo Anton Ohno,0.133,1,0,0.1196489537822971,S3-27_percent,0,,0.2526489537822971,4,0
15,6,Sabrina Bryan,0.133,1,1,0.1057733225762487,S3-27_percent,0,,0.23877332257624873,5,0
15,6,Melissa Rycroft,0.131,3,0,0.139752554702993,S3-27_percent,0,,0.270752554702993,1,0
15,6,Shawn Johnson,0.124,4,0,0.1397527285524556,S3-27_percent,0,,0.2637527285524556,2,0
15,6,Gilles Marini,0.122,5,0,0.1167733225762487,S3-27_percent,0,,0.2387733225762487,7,1
15,6,Kirstie Alley,0.122,5,0,0.1167733225762487,S3-27_percent,0,,0.2387733225762487,7,0
15,6,Kelly Monaco,0.119,7,0,0.1397524726572592,S3-27_percent,0,,0.2587524726572592,3,0
15,6,Emmitt Smith,0.117,8,0,0.1217733225762487,S3-27_percent,0,,0.23877332257624873,5,0
15,7,Melissa Rycroft,0.161,1,0,0.1657107555355656,S3-27_percent,0,,0.3267107555355656,1,0
15,7,Shawn Johnson,0.157,2,0,0.1657109410914621,S3-27_percent,0,,0.3227109410914621,2,0
15,7,Kelly Monaco,0.149,3,0,0.1657107665003771,S3-27_percent,0,,0.3147107665003771,3,0
15,7,Emmitt Smith,0.143,4,0,0.1296208418400153,S3-27_percent,0,,0.2726208418400153,4,0
15,7,Gilles Marini,0.138,5,0,0.1224027152479948,S3-27_percent,0,,0.2604027152479948,6,0
15,7,Apolo Anton Ohno,0.136,6,0,0.1284413763586976,S3-27_percent,0,,0.2644413763586976,5,0
15,7,Kirstie Alley,0.116,7,0,0.1224026034258871,S3-27_percent,0,,0.2384026034258871,7,1
15,8,Melissa Rycroft,0.151,1,0,0.1844603415472637,S3-27_percent,0,,0.3354603415472637,1,0
15,8,Apolo Anton Ohno,0.147,2,0,0.117286593166858,S3-27_percent,0,,0.264286593166858,4,0
15,8,Gilles Marini,0.147,2,1,0.1056770654136244,S3-27_percent,0,,0.2526770654136244,6,0
15,8,Emmitt Smith,0.146,4,0,0.1179782083847952,S3-27_percent,0,,0.2639782083847952,5,0
15,8,Kelly Monaco,0.142,5,0,0.1844604172829445,S3-27_percent,0,,0.3264604172829445,2,0
15,8,Shawn Johnson,0.14,6,0,0.1844604731329377,S3-27_percent,0,,0.3244604731329377,3,0
15,8,Kirstie Alley,0.128,7,1,0.1056769010715762,S3-27_percent,0,,0.2336769010715762,7,1
15,9,Shawn Johnson,0.209,1,0,0.2477880167312189,S3-27_percent,0,,0.4567880167312189,1,0
15,9,Melissa Rycroft,0.204,2,0,0.2477879794395693,S3-27_percent,0,,0.4517879794395693,2,0
15,9,Apolo Anton Ohno,0.203,3,1,0.1280691040865698,S3-27_percent,0,,0.3310691040865698,4,0
15,9,Kelly Monaco,0.192,4,0,0.2477880878992156,S3-27_percent,0,,0.43978808789921564,3,0
15,9,Emmitt Smith,0.191,5,1,0.1285668118434263,S3-27_percent,0,,0.3195668118434263,5,1
15,10,Melissa Rycroft,0.336,1,0,0.3333332982733716,S3-27_percent,0,,0.6693332982733716,1,0
15,10,Kelly Monaco,0.333,2,0,0.3333334249867301,S3-27_percent,0,,0.6663334249867301,2,0
15,10,Shawn Johnson,0.331,3,0,0.3333332767398983,S3-27_percent,0,,0.6643332767398984,3,1
16,1,Zendaya,0.105,1,0,0.0844861973347281,S3-27_percent,0,,0.1894861973347281,1,0
16,1,Alexandra Raisman,0.092,2,0,0.0844666762098871,S3-27_percent,0,,0.1764666762098871,3,0
16,1,Dorothy Hamill,0.092,2,0,0.0793618384979363,S3-27_percent,0,,0.1713618384979363,5,0
16,1,Kellie Pickler,0.092,2,0,0.0844861927709583,S3-27_percent,0,,0.17648619277095828,2,0
16,1,Ingo Rademacher,0.087,5,0,0.0841086509343402,S3-27_percent,0,,0.1711086509343402,6,0
16,1,Jacoby Jones,0.087,5,0,0.084506003824367,S3-27_percent,0,,0.17150600382436698,4,0
16,1,Sean Lowe,0.083,7,0,0.0839904815992588,S3-27_percent,0,,0.1669904815992588,7,0
16,1,Lisa Vanderpump,0.079,8,0,0.0825534362557626,S3-27_percent,0,,0.1615534362557626,9,0
16,1,Victor Ortiz,0.079,8,0,0.0835778479103973,S3-27_percent,0,,0.1625778479103973,8,0
16,1,Wynonna Judd,0.079,8,0,0.081447212323381,S3-27_percent,0,,0.160447212323381,10,0
16,1,Andy Dick,0.074,11,0,0.0838246677299644,S3-27_percent,0,,0.1578246677299644,11,0
16,1,D. L. Hughley,0.052,12,0,0.0831907946090185,S3-27_percent,0,,0.1351907946090185,12,1
16,2,Kellie Pickler,0.107,1,0,0.085181299462702,S3-27_percent,0,,0.19218129946270202,2,0
16,2,Zendaya,0.107,1,0,0.0851813046696226,S3-27_percent,0,,0.1921813046696226,1,0
16,2,Alexandra Raisman,0.098,3,0,0.0851502465122971,S3-27_percent,0,,0.1831502465122971,3,0
16,2,Jacoby Jones,0.094,4,0,0.0852128385433184,S3-27_percent,0,,0.1792128385433184,4,0
16,2,Andy Dick,0.082,5,0,0.0841267513071202,S3-27_percent,0,,0.1661267513071202,7,0
16,2,Ingo Rademacher,0.082,5,0,0.0845798213329272,S3-27_percent,0,,0.1665798213329272,5,0
16,2,Sean Lowe,0.082,5,0,0.0843913670651192,S3-27_percent,0,,0.1663913670651192,6,0
16,2,Lisa Vanderpump,0.074,8,0,0.0820914417108897,S3-27_percent,0,,0.15609144171088968,9,0
16,2,Victor Ortiz,0.074,8,0,0.0837324732633095,S3-27_percent,0,,0.1577324732633095,8,0
16,2,Wynonna Judd,0.074,8,0,0.0803106788724181,S3-27_percent,0,,0.15431067887241812,10,0
16,2,D. L. Hughley,0.066,11,0,0.0831133365677282,S3-27_percent,0,,0.14911333656772818,11,0
16,2,Dorothy Hamill,0.061,12,1,0.0769284406925471,S3-27_percent,0,,0.13792844069254712,12,1
16,3,Jacoby Jones,0.111,1,0,0.0934668860101034,S3-27_percent,0,,0.2044668860101034,1,0
16,3,Zendaya,0.111,1,0,0.0934051047375943,S3-27_percent,0,,0.2044051047375943,2,0
16,3,Kellie Pickler,0.106,3,0,0.0934050971689438,S3-27_percent,0,,0.19940509716894378,3,0
16,3,Alexandra Raisman,0.098,4,0,0.09334430097671,S3-27_percent,0,,0.19134430097671,4,0
16,3,Victor Ortiz,0.098,4,0,0.0905580641135259,S3-27_percent,0,,0.1885580641135259,5,0
16,3,Ingo Rademacher,0.089,6,0,0.0922253918599096,S3-27_percent,0,,0.1812253918599096,6,0
16,3,Lisa Vanderpump,0.089,6,0,0.0873107428561422,S3-27_percent,0,,0.17631074285614218,8,0
16,3,Sean Lowe,0.089,6,0,0.091855096791675,S3-27_percent,0,,0.180855096791675,7,0
16,3,Andy Dick,0.077,9,0,0.0913346749297684,S3-27_percent,0,,0.1683346749297684,9,0
16,3,D. L. Hughley,0.068,10,0,0.0893357523320558,S3-27_percent,0,,0.15733575233205582,10,0
16,3,Wynonna Judd,0.064,11,1,0.083758888223571,S3-27_percent,0,,0.147758888223571,11,1
16,4,Alexandra Raisman,0.121,1,0,0.103507775454478,S3-27_percent,0,,0.22450777545447798,1,0
16,4,Kellie Pickler,0.116,2,0,0.1036308622138575,S3-27_percent,0,,0.21963086221385753,3,0
16,4,Zendaya,0.116,2,0,0.1036308625354296,S3-27_percent,0,,0.2196308625354296,2,0
16,4,Jacoby Jones,0.107,4,0,0.1037559509509575,S3-27_percent,0,,0.2107559509509575,4,0
16,4,Ingo Rademacher,0.103,5,0,0.1012374190671236,S3-27_percent,0,,0.2042374190671236,5,0
16,4,Andy Dick,0.094,6,0,0.0994237921044913,S3-27_percent,0,,0.1934237921044913,6,0
16,4,D. L. Hughley,0.094,6,0,0.0953329312095242,S3-27_percent,0,,0.1893329312095242,8,0
16,4,Sean Lowe,0.089,8,0,0.1004841145981544,S3-27_percent,0,,0.1894841145981544,7,0
16,4,Lisa Vanderpump,0.08,9,1,0.0911583863006976,S3-27_percent,0,,0.1711583863006976,10,1
16,4,Victor Ortiz,0.08,9,0,0.097837905565286,S3-27_percent,0,,0.177837905565286,9,0
16,5,Zendaya,0.139,1,0,0.1164208214751598,S3-27_percent,0,,0.2554208214751598,1,0
16,5,Kellie Pickler,0.129,2,0,0.1164208198587433,S3-27_percent,0,,0.2454208198587433,2,0
16,5,Jacoby Jones,0.124,3,0,0.1166695105806817,S3-27_percent,0,,0.2406695105806817,3,0
16,5,Alexandra Raisman,0.12,4,0,0.1161760048587774,S3-27_percent,0,,0.23617600485877738,4,0
16,5,Sean Lowe,0.115,5,0,0.1101355361089661,S3-27_percent,0,,0.2251355361089661,5,0
16,5,Ingo Rademacher,0.1,6,0,0.11164531180935,S3-27_percent,0,,0.21164531180935,6,0
16,5,Victor Ortiz,0.1,6,0,0.1048057731901111,S3-27_percent,0,,0.20480577319011112,7,0
16,5,Andy Dick,0.086,8,0,0.108004917878995,S3-27_percent,0,,0.194004917878995,8,0
16,5,D. L. Hughley,0.086,8,1,0.0997213042392153,S3-27_percent,0,,0.1857213042392153,9,1
16,6,Kellie Pickler,0.143,1,0,0.132564023221842,S3-27_percent,0,,0.275564023221842,1,0
16,6,Alexandra Raisman,0.138,2,0,0.1320922226816487,S3-27_percent,0,,0.2700922226816487,2,0
16,6,Zendaya,0.135,3,0,0.1325640128572275,S3-27_percent,0,,0.26756401285722753,3,0
16,6,Ingo Rademacher,0.122,4,0,0.123312230520185,S3-27_percent,0,,0.245312230520185,5,0
16,6,Sean Lowe,0.122,4,0,0.1203652154981188,S3-27_percent,0,,0.2423652154981188,6,0
16,6,Jacoby Jones,0.119,6,0,0.1330429885265487,S3-27_percent,0,,0.2520429885265487,4,0
16,6,Andy Dick,0.114,7,0,0.1161875560523874,S3-27_percent,0,,0.2301875560523874,7,0
16,6,Victor Ortiz,0.106,8,1,0.1098717506420416,S3-27_percent,0,,0.21587175064204162,8,1
16,7,Alexandra Raisman,0.174,1,0,0.1521518136596008,S3-27_percent,0,,0.3261518136596008,1,0
16,7,Zendaya,0.163,2,0,0.1530288332505293,S3-27_percent,0,,0.31602883325052933,2,0
16,7,Kellie Pickler,0.158,3,0,0.1530288478020051,S3-27_percent,0,,0.3110288478020051,3,0
16,7,Jacoby Jones,0.147,4,0,0.1539184282424437,S3-27_percent,0,,0.3009184282424437,4,0
16,7,Ingo Rademacher,0.136,5,0,0.1356834777809525,S3-27_percent,0,,0.2716834777809525,5,0
16,7,Sean Lowe,0.13,6,0,0.1300897663143964,S3-27_percent,0,,0.2600897663143964,6,0
16,7,Andy Dick,0.092,7,1,0.122098832950072,S3-27_percent,0,,0.21409883295007198,7,1
16,8,Zendaya,0.186,1,0,0.1788721686364142,S3-27_percent,0,,0.3648721686364142,1,0
16,8,Alexandra Raisman,0.18,2,0,0.1773025447694997,S3-27_percent,0,,0.3573025447694997,2,0
16,8,Kellie Pickler,0.177,3,0,0.1788721755850061,S3-27_percent,0,,0.35587217558500606,3,0
16,8,Jacoby Jones,0.167,4,0,0.1804622071233471,S3-27_percent,0,,0.3474622071233471,4,0
16,8,Ingo Rademacher,0.154,5,0,0.1474181599537101,S3-27_percent,0,,0.30141815995371013,5,0
16,8,Sean Lowe,0.135,6,1,0.1370727439320226,S3-27_percent,0,,0.27207274393202263,6,1
16,9,Alexandra Raisman,0.209,1,0,0.2083375802480106,S3-27_percent,0,,0.4173375802480106,2,0
16,9,Jacoby Jones,0.209,1,0,0.2137734807065557,S3-27_percent,0,,0.4227734807065557,1,0
16,9,Kellie Pickler,0.206,3,0,0.211040515127185,S3-27_percent,0,,0.417040515127185,3,0
16,9,Zendaya,0.195,4,0,0.2110404911363173,S3-27_percent,0,,0.4060404911363173,4,0
16,9,Ingo Rademacher,0.181,5,1,0.1558079327819311,S3-27_percent,0,,0.3368079327819311,5,1
16,10,Kellie Pickler,0.256,1,0,0.2499903819585353,S3-27_percent,0,,0.5059903819585353,1,0
16,10,Zendaya,0.256,1,0,0.2499903610053509,S3-27_percent,0,,0.5059903610053509,2,0
16,10,Alexandra Raisman,0.248,3,1,0.2455096285180568,S3-27_percent,0,,0.4935096285180568,4,1
16,10,Jacoby Jones,0.239,4,0,0.2545096285180569,S3-27_percent,0,,0.4935096285180569,3,0
17,1,Amber Riley,0.105,1,0,0.0843580554382803,S3-27_percent,0,,0.1893580554382803,1,0
17,1,Corbin Bleu,0.094,2,0,0.0843584382894913,S3-27_percent,0,,0.1783584382894913,2,0
17,1,Elizabeth Berkley Lauren,0.094,2,0,0.0841007091592199,S3-27_percent,0,,0.17810070915921988,3,0
17,1,Jack Osbourne,0.09,4,0,0.0843592573907026,S3-27_percent,0,,0.1743592573907026,4,0
17,1,"Nicole ""Snooki"" Polizzi",0.09,4,0,0.0838674987980207,S3-27_percent,0,,0.17386749879802071,5,0
17,1,Brant Daugherty,0.086,6,0,0.0839780516005783,S3-27_percent,0,,0.16997805160057827,6,0
17,1,Christina Milian,0.086,6,0,0.082679013038041,S3-27_percent,0,,0.168679013038041,7,0
17,1,Leah Remini,0.082,8,0,0.0846012942753379,S3-27_percent,0,,0.1666012942753379,8,0
17,1,Valerie Harper,0.082,8,0,0.0825549756833652,S3-27_percent,0,,0.1645549756833652,9,0
17,1,Bill Engvall,0.07,10,0,0.0843731865004266,S3-27_percent,0,,0.1543731865004266,10,0
17,1,Keyshawn Johnson,0.066,11,0,0.0791518037231928,S3-27_percent,0,,0.1451518037231928,11,0
17,1,Bill Nye,0.055,12,0,0.081617716103343,S3-27_percent,0,,0.136617716103343,12,1
17,2,Corbin Bleu,0.098,1,0,0.0849786920149024,S3-27_percent,0,,0.1829786920149024,1,0
17,2,Christina Milian,0.094,2,0,0.0822936167772298,S3-27_percent,0,,0.1762936167772298,3,0
17,2,Elizabeth Berkley Lauren,0.094,2,0,0.0845675429145506,S3-27_percent,0,,0.1785675429145506,2,0
17,2,Amber Riley,0.09,4,0,0.0849784532743475,S3-27_percent,0,,0.1749784532743475,6,0
17,2,Jack Osbourne,0.09,4,0,0.0849792471484776,S3-27_percent,0,,0.1749792471484776,5,0
17,2,Leah Remini,0.09,4,0,0.0853650568025047,S3-27_percent,0,,0.1753650568025047,4,0
17,2,Brant Daugherty,0.086,7,0,0.0843722645352041,S3-27_percent,0,,0.1703722645352041,7,0
17,2,Bill Engvall,0.079,8,0,0.0850019013713139,S3-27_percent,0,,0.1640019013713139,8,0
17,2,"Nicole ""Snooki"" Polizzi",0.075,9,0,0.0841957373770571,S3-27_percent,0,,0.1591957373770571,9,0
17,2,Valerie Harper,0.071,10,0,0.0820945977549823,S3-27_percent,0,,0.1530945977549823,10,0
17,2,Keyshawn Johnson,0.068,11,1,0.0765864450147147,S3-27_percent,0,,0.1445864450147147,11,0
17,2,Bill Nye,0.064,12,0,0.0805864450147147,S3-27_percent,0,,0.14458644501471468,12,1
17,3,Brant Daugherty,0.106,1,0,0.0917913789739388,S3-27_percent,0,,0.19779137897393878,1,0
17,3,Christina Milian,0.102,2,0,0.0876858237093134,S3-27_percent,0,,0.1896858237093134,4,0
17,3,Corbin Bleu,0.102,2,0,0.0929819104790588,S3-27_percent,0,,0.19498191047905877,2,0
17,3,Elizabeth Berkley Lauren,0.098,4,0,0.0921744423915093,S3-27_percent,0,,0.19017444239150932,3,0
17,3,"Nicole ""Snooki"" Polizzi",0.098,4,0,0.0914439472766418,S3-27_percent,0,,0.18944394727664182,5,0
17,3,Amber Riley,0.094,6,0,0.0929817526778292,S3-27_percent,0,,0.18698175267782918,8,0
17,3,Bill Engvall,0.094,6,0,0.0930269958369792,S3-27_percent,0,,0.18702699583697918,7,0
17,3,Leah Remini,0.094,6,0,0.0937384326145428,S3-27_percent,0,,0.18773843261454282,6,0
